file,clip_id,cue_index,start_tc,end_tc,duration_sec,text,word_count,char_count
tx_006.srt,tx_006,41,"00:01:37,519","00:01:43,679",6.16,">> Thank you, Mr. Chairman. Um that",7,35
tx_006.srt,tx_006,42,"00:01:39,599","00:01:45,438",5.839,amendment will require the re the report,7,40
tx_006.srt,tx_006,43,"00:01:43,680","00:01:47,680",4.0,to study the impact of government,6,33
tx_006.srt,tx_006,44,"00:01:45,438","00:01:50,398",4.96,actions that undermine the first,5,32
tx_006.srt,tx_006,45,"00:01:47,680","00:01:53,599",5.919,"amendment. Freedom of the press,",5,32
tx_006.srt,tx_006,46,"00:01:50,399","00:01:55,520",5.121,independent oversight of institutions.,4,38
tx_006.srt,tx_006,47,"00:01:53,599","00:01:58,559",4.96,"When deciding whether to invest,",5,32
tx_006.srt,tx_006,48,"00:01:55,519","00:02:01,118",5.599,investors weigh not only tax rates of,7,37
tx_006.srt,tx_006,49,"00:01:58,560","00:02:04,560",6.0,"labor costs, but also whether a nation's",7,40
tx_006.srt,tx_006,50,"00:02:01,118","00:02:06,959",5.841,"political climate respects transparency,",4,40
tx_006.srt,tx_006,51,"00:02:04,560","00:02:09,920",5.36,"accountability, and independent",3,31
tx_006.srt,tx_006,52,"00:02:06,959","00:02:12,318",5.359,"oversight. Actions that chill speech,",5,37
tx_006.srt,tx_006,53,"00:02:09,919","00:02:14,079",4.16,"intimidate journalists, or erode First",5,38
tx_006.srt,tx_006,54,"00:02:12,318","00:02:17,279",4.961,Amendment protection signal,3,27
tx_006.srt,tx_006,55,"00:02:14,080","00:02:20,560",6.48,"institutional fragility, the very risk",5,38
tx_006.srt,tx_006,56,"00:02:17,280","00:02:22,879",5.599,foreign investors seek to avoid. That,6,37
tx_006.srt,tx_006,57,"00:02:20,560","00:02:26,560",6.0,risk was skyrocketed in the United,6,34
tx_006.srt,tx_006,58,"00:02:22,878","00:02:30,318",7.44,States. Um uh from FCC Chairman Brendan,7,39
tx_006.srt,tx_006,59,"00:02:26,560","00:02:33,359",6.799,Carr's u mafia boss threats against the,7,39
tx_006.srt,tx_006,60,"00:02:30,318","00:02:35,279",4.961,media to Trump's firing of inspectors,6,37
tx_006.srt,tx_006,61,"00:02:33,360","00:02:37,119",3.759,general. This administration has,4,32
tx_006.srt,tx_006,62,"00:02:35,280","00:02:39,919",4.639,repeatedly sought to shut down,5,30
tx_006.srt,tx_006,63,"00:02:37,120","00:02:42,238",5.118,dissenting voices across the country.,5,37
tx_006.srt,tx_006,64,"00:02:39,919","00:02:44,798",4.879,Marquee amendment number one would,5,34
tx_006.srt,tx_006,65,"00:02:42,239","00:02:47,519",5.28,ensure that the report considers how,6,36
tx_006.srt,tx_006,66,"00:02:44,800","00:02:50,239",5.439,such violations of the first amendment,6,38
tx_006.srt,tx_006,67,"00:02:47,519","00:02:53,440",5.921,affect foreign direct investment in the,6,39
tx_006.srt,tx_006,68,"00:02:50,239","00:02:57,120",6.881,United States. And I urge my colleagues,7,39
tx_006.srt,tx_006,69,"00:02:53,439","00:02:59,358",5.919,to support this amendment.,4,26
tx_006.srt,tx_006,70,"00:02:57,120","00:03:01,120",4.0,"Thank you, Senator Marky. Uh I oppose",7,37
tx_006.srt,tx_006,71,"00:02:59,360","00:03:03,279",3.919,this amendment and will be urging my,7,36
tx_006.srt,tx_006,72,"00:03:01,120","00:03:04,878",3.758,colleagues to vote no. Uh the purpose of,8,40
tx_006.srt,tx_006,73,"00:03:03,280","00:03:06,719",3.439,this bill is to require the Department,7,38
tx_006.srt,tx_006,74,"00:03:04,878","00:03:08,639",3.761,of Commerce to review US global,6,31
tx_006.srt,tx_006,75,"00:03:06,719","00:03:10,719",4.0,competitiveness and attracting foreign,4,38
tx_006.srt,tx_006,76,"00:03:08,639","00:03:13,119",4.48,direct investment from responsible,4,34
tx_006.srt,tx_006,77,"00:03:10,719","00:03:15,039",4.32,"private sector entities, not those who",6,38
tx_006.srt,tx_006,78,"00:03:13,120","00:03:17,519",4.399,act at the behest of the Communist Party,8,40
tx_006.srt,tx_006,79,"00:03:15,039","00:03:19,758",4.719,of China. Senators Young and Senators,6,37
tx_006.srt,tx_006,80,"00:03:17,519","00:03:21,839",4.32,Peter Peters have both worked together,6,38
tx_006.srt,tx_006,81,"00:03:19,759","00:03:23,359",3.6,in a bipartisan fashion to advance this,7,39
tx_006.srt,tx_006,82,"00:03:21,840","00:03:25,100",3.26,legislation. I'm very happy the,5,31
tx_006.srt,tx_006,83,"00:03:23,360","00:03:27,840",4.48,committee is advancing it today. Uh this,7,40
tx_006.srt,tx_006,84,"00:03:26,000","00:03:29,759",3.759,"amendment, however, is not intended to",6,38
tx_006.srt,tx_006,85,"00:03:27,840","00:03:32,399",4.559,improve or to add any practical value to,8,40
tx_006.srt,tx_006,86,"00:03:29,759","00:03:34,478",4.719,"the bill. Uh, instead this amendment is",7,39
tx_006.srt,tx_006,87,"00:03:32,400","00:03:37,039",4.639,in is meant to criticize the Trump,7,34
tx_006.srt,tx_006,88,"00:03:34,479","00:03:39,278",4.799,administration over the comedian Jimmy,5,38
tx_006.srt,tx_006,89,"00:03:37,039","00:03:43,598",6.559,"Kimmel. Now, Jimmy Kimmel is both",6,33
tx_006.srt,tx_006,90,"00:03:39,280","00:03:46,959",7.679,unfunny and he has a lousy jump shot.,8,37
tx_006.srt,tx_006,91,"00:03:43,598","00:03:48,878",5.28,"Uh, but let's be honest,",5,24
tx_006.srt,tx_006,92,"00:03:46,959","00:03:51,040",4.081,the Trump administration is not the,6,35
tx_006.srt,tx_006,93,"00:03:48,878","00:03:53,439",4.561,first administration,2,20
tx_006.srt,tx_006,94,"00:03:51,039","00:03:55,359",4.32,uh that has,3,11
tx_006.srt,tx_006,95,"00:03:53,439","00:03:57,517",4.078,been less than fully supportive of free,7,39
tx_006.srt,tx_006,96,"00:03:55,360","00:03:59,518",4.158,speech at the FCC.,4,18
tx_006.srt,tx_006,97,"00:03:57,519","00:04:02,080",4.561,Democrats have spent years trying to,6,36
tx_006.srt,tx_006,98,"00:03:59,519","00:04:04,560",5.041,deplatform Americans and broadcasters,4,37
tx_006.srt,tx_006,99,"00:04:02,080","00:04:07,919",5.839,they disliked. Many of them urged the,7,37
tx_006.srt,tx_006,100,"00:04:04,560","00:04:10,720",6.16,FCC to revoke licenses from Sinclair for,7,40
tx_006.srt,tx_006,101,"00:04:07,919","00:04:12,079",4.16,urging conservative views. This,4,31
tx_006.srt,tx_006,102,"00:04:10,719","00:04:13,517",2.798,committee has already held one hearing,6,38
tx_006.srt,tx_006,103,"00:04:12,080","00:04:14,959",2.879,on government censorship in the First,6,37
tx_006.srt,tx_006,104,"00:04:13,519","00:04:17,439",3.92,"Amendment, and we will be holding more",7,38
tx_006.srt,tx_006,105,"00:04:14,959","00:04:19,840",4.881,hearings in the coming weeks. And I'll,7,38
tx_006.srt,tx_006,106,"00:04:17,439","00:04:22,238",4.799,be soon introducing legislation to,5,34
tx_006.srt,tx_006,107,"00:04:19,839","00:04:24,159",4.32,prohibit government jaw booning and to,6,38
tx_006.srt,tx_006,108,"00:04:22,240","00:04:25,679",3.439,empower Americans to vindicate their,5,36
tx_006.srt,tx_006,109,"00:04:24,160","00:04:28,160",4.0,"constitutional rights. And so, Senator",5,38
tx_006.srt,tx_006,110,"00:04:25,680","00:04:30,080",4.4,Marky will soon have an opportunity uh,7,38
tx_006.srt,tx_006,111,"00:04:28,160","00:04:32,320",4.16,"to support my legislation, to put action",7,40
tx_006.srt,tx_006,112,"00:04:30,079","00:04:34,478",4.399,"behind his words. Listen, I support free",7,40
tx_006.srt,tx_006,113,"00:04:32,319","00:04:36,319",4.0,speech and I support free speech,6,32
tx_006.srt,tx_006,114,"00:04:34,478","00:04:38,478",4.0,regardless of which party is attempting,6,39
tx_006.srt,tx_006,115,"00:04:36,319","00:04:40,477",4.158,to interfere with it. Uh but this,7,33
tx_006.srt,tx_006,116,"00:04:38,478","00:04:42,958",4.48,amendment is not furthering the,5,31
tx_006.srt,tx_006,117,"00:04:40,478","00:04:47,039",6.561,bipartisan objectives of this,4,29
tx_006.srt,tx_006,118,"00:04:42,959","00:04:49,838",6.879,"legislation, then I urge a no vote.",7,35
tx_006.srt,tx_006,119,"00:04:47,040","00:04:51,440",4.4,Is there any additional discussion?,5,35
tx_006.srt,tx_006,120,"00:04:49,839","00:04:53,118",3.279,>> Roll call.,3,13
tx_006.srt,tx_006,121,"00:04:51,439","00:04:55,757",4.318,>> Roll call vote.,4,18
tx_006.srt,tx_006,122,"00:04:53,120","00:04:58,080",4.96,"Uh, a roll call vote has been requested.",8,40
tx_006.srt,tx_006,123,"00:04:55,759","00:05:00,638",4.879,The clerk will call the role.,6,29
tx_006.srt,tx_006,124,"00:04:58,079","00:05:01,838",3.759,>> Mr. Thun.,3,12
tx_006.srt,tx_006,125,"00:05:00,639","00:05:02,800",2.161,>> No. By proxy.,4,16
tx_006.srt,tx_006,126,"00:05:01,839","00:05:03,758",1.919,>> Mr. Wicker.,3,14
tx_006.srt,tx_006,127,"00:05:02,800","00:05:04,719",1.919,>> No.,2,6
tx_006.srt,tx_006,128,"00:05:03,759","00:05:05,680",1.921,>> Mrs. Fiser.,3,14
tx_006.srt,tx_006,129,"00:05:04,720","00:05:07,440",2.72,>> No.,2,6
tx_006.srt,tx_006,130,"00:05:05,680","00:05:11,120",5.44,>> Mr. Maran.,3,13
tx_006.srt,tx_006,131,"00:05:07,439","00:05:12,879",5.44,>> Mr. Sullivan. Mrs. Blackburn.,5,32
tx_006.srt,tx_006,132,"00:05:11,120","00:05:14,800",3.68,>> Mr. Young.,3,13
tx_006.srt,tx_006,133,"00:05:12,879","00:05:16,798",3.919,>> Mr. Bud.,3,11
tx_006.srt,tx_006,134,"00:05:14,800","00:05:18,639",3.839,>> Mr. Schmidt.,3,15
tx_006.srt,tx_006,135,"00:05:16,800","00:05:20,639",3.839,>> Mr. Curtis.,3,14
tx_006.srt,tx_006,136,"00:05:18,639","00:05:22,559",3.92,Mr. Mareno.,2,11
tx_006.srt,tx_006,137,"00:05:20,639","00:05:24,639",4.0,>> Mr. Shehy.,3,13
tx_006.srt,tx_006,138,"00:05:22,560","00:05:25,600",3.04,"Mrs. Capido,",2,12
tx_006.srt,tx_006,139,"00:05:24,639","00:05:27,119",2.48,">> Miss Lumis,",3,14
tx_006.srt,tx_006,140,"00:05:25,600","00:05:28,160",2.56,>> no.,2,6
tx_006.srt,tx_006,141,"00:05:27,120","00:05:29,519",2.399,">> Miss Canwell,",3,16
tx_006.srt,tx_006,142,"00:05:28,160","00:05:30,559",2.399,>> I,2,4
tx_006.srt,tx_006,143,"00:05:29,519","00:05:31,999",2.48,">> Miss Clolobachar,",3,20
tx_006.srt,tx_006,144,"00:05:30,560","00:05:33,359",2.799,">> I by proxy,",4,14
tx_006.srt,tx_006,145,"00:05:32,000","00:05:35,279",3.279,">> Mr. Shots,",3,13
tx_006.srt,tx_006,146,"00:05:33,360","00:05:36,159",2.799,">> I by proxy,",4,14
tx_006.srt,tx_006,147,"00:05:35,279","00:05:37,198",1.919,">> Mr. Marky,",3,13
tx_006.srt,tx_006,148,"00:05:36,160","00:05:38,478",2.318,>> hi,2,5
tx_006.srt,tx_006,149,"00:05:37,199","00:05:39,840",2.641,>> Mr. Peters.,3,14
tx_006.srt,tx_006,150,"00:05:38,478","00:05:40,719",2.241,">> Hi,",2,6
tx_006.srt,tx_006,151,"00:05:39,839","00:05:41,679",1.84,>> Miss Baldwin.,3,16
tx_006.srt,tx_006,152,"00:05:40,720","00:05:43,599",2.879,">> Hi,",2,6
tx_006.srt,tx_006,153,"00:05:41,680","00:05:44,800",3.12,>> Miss Duckworth.,3,18
tx_006.srt,tx_006,154,"00:05:43,600","00:05:45,758",2.158,">> I by proxy,",4,14
tx_006.srt,tx_006,155,"00:05:44,800","00:05:46,639",1.839,>> Miss Rosen.,3,14
tx_006.srt,tx_006,156,"00:05:45,759","00:05:48,239",2.48,">> Hi,",2,6
tx_006.srt,tx_006,157,"00:05:46,639","00:05:50,559",3.92,">> Mr. Luhan. Hi,",4,17
tx_006.srt,tx_006,158,"00:05:48,240","00:05:52,959",4.719,">> Mr. Hickinlooper. Hi,",4,24
tx_006.srt,tx_006,159,"00:05:50,560","00:05:54,160",3.6,">> Mr. Mr. Fedman,",4,18
tx_006.srt,tx_006,160,"00:05:52,959","00:05:55,119",2.16,>> I by proxy.,4,14
tx_006.srt,tx_006,161,"00:05:54,160","00:05:56,160",2.0,">> Mr. Kim,",3,11
tx_006.srt,tx_006,162,"00:05:55,120","00:05:57,360",2.24,>> hi.,2,6
tx_006.srt,tx_006,163,"00:05:56,160","00:05:59,039",2.879,">> Miss Blunt, Rockchester,",4,27
tx_006.srt,tx_006,164,"00:05:57,360","00:05:59,100",1.74,>> I by proxy.,4,14
tx_006.srt,tx_006,165,"00:05:59,038","00:06:00,959",1.921,">> Mr. Cruz,",3,12
tx_006.srt,tx_006,166,"00:06:00,000","00:06:03,758",3.758,>> no.,2,6
tx_006.srt,tx_006,167,"00:06:00,959","00:06:06,798",5.839,">> The nos are 15, the yeses are 13. The",10,40
tx_006.srt,tx_006,168,"00:06:03,759","00:06:06,799",3.04,amendment is not adopted.,4,25
tx_007.srt,tx_007,1,"00:00:00,080","00:00:04,559",4.479,They got six inches in Washington DC,7,36
tx_007.srt,tx_007,2,"00:00:02,560","00:00:05,440",2.88,"today, which is about four inches more",7,38
tx_007.srt,tx_007,3,"00:00:04,639","00:00:05,120",0.481,than God gave FCC chairman Brendan Carr.,7,40
tx_007.srt,tx_007,4,"00:00:08,000","00:00:12,080",4.08,This is,2,7
tx_007.srt,tx_007,5,"00:00:09,759","00:00:14,398",4.639,the weasel who is trying to keep,7,32
tx_007.srt,tx_007,6,"00:00:12,080","00:00:16,959",4.879,political candidates off late night TV,6,38
tx_007.srt,tx_007,7,"00:00:14,400","00:00:19,840",5.44,talk shows. Another plan that backfired,6,39
tx_007.srt,tx_007,8,"00:00:16,960","00:00:22,719",5.759,spectacularly last week. Brendan Carr is,6,40
tx_007.srt,tx_007,9,"00:00:19,839","00:00:24,159",4.32,working very hard to put a price on free,9,40
tx_007.srt,tx_007,10,"00:00:22,719","00:00:26,158",3.439,speech. And on top of being the,7,31
tx_007.srt,tx_007,11,"00:00:24,160","00:00:28,640",4.48,president's little colonel in the war on,7,40
tx_007.srt,tx_007,12,"00:00:26,160","00:00:31,038",4.878,"talk shows, he's now urging the networks",7,40
tx_007.srt,tx_007,13,"00:00:28,640","00:00:33,680",5.04,to air what he calls patriotic,6,30
tx_007.srt,tx_007,14,"00:00:31,039","00:00:36,479",5.44,pro-America content to commemorate the,5,38
tx_007.srt,tx_007,15,"00:00:33,679","00:00:38,877",5.198,250th anniversary of the Declaration of,6,39
tx_007.srt,tx_007,16,"00:00:36,479","00:00:40,479",4.0,Independence. America's turning 250,4,35
tx_007.srt,tx_007,17,"00:00:38,878","00:00:43,278",4.4,years old this year. And I guess that,8,37
tx_007.srt,tx_007,18,"00:00:40,479","00:00:46,158",5.679,UFC fight on the White House lawn isn't,8,39
tx_007.srt,tx_007,19,"00:00:43,280","00:00:48,640",5.36,patriotic enough. So he wants more civic,7,40
tx_007.srt,tx_007,20,"00:00:46,159","00:00:50,397",4.238,"mindingminded programming. He wrote,",4,36
tx_007.srt,tx_007,21,"00:00:48,640","00:00:52,878",4.238,"""This type of programming is more",6,33
tx_007.srt,tx_007,22,"00:00:50,399","00:00:55,679",5.28,relevant than ever as surveys show that,7,39
tx_007.srt,tx_007,23,"00:00:52,878","00:00:59,038",6.16,"civics's education is in rapid decline.""",6,40
tx_007.srt,tx_007,24,"00:00:55,679","00:01:01,598",5.919,"Gee, why wonder why that is? Your boss",8,38
tx_007.srt,tx_007,25,"00:00:59,039","00:01:04,239",5.2,hired the woman who ran Monday Night Raw,8,40
tx_007.srt,tx_007,26,"00:01:01,600","00:01:05,920",4.32,to run the Department of Education.,6,35
tx_007.srt,tx_007,27,"00:01:04,239","00:01:07,840",3.601,"Okay,",1,5
tx_007.srt,tx_007,28,"00:01:05,920","00:01:09,199",3.279,Brandon Clark,2,13
tx_007.srt,tx_007,29,"00:01:07,840","00:01:11,360",3.52,did have some thoughts on how the,7,33
tx_007.srt,tx_007,30,"00:01:09,200","00:01:13,759",4.559,network can improve. He suggested that,6,38
tx_007.srt,tx_007,31,"00:01:11,359","00:01:15,759",4.4,we start each broadcast day with the,7,36
tx_007.srt,tx_007,32,"00:01:13,760","00:01:18,399",4.639,Star Spangled Banner or the Pledge of,7,37
tx_007.srt,tx_007,33,"00:01:15,760","00:01:20,399",4.639,Allegiance and running short PSAs,5,33
tx_007.srt,tx_007,34,"00:01:18,400","00:01:21,100",2.7,highlighting this day in American,5,33
tx_007.srt,tx_007,35,"00:01:20,400","00:01:23,600",3.2,"history, which I have to admit is not a",9,39
tx_007.srt,tx_007,36,"00:01:22,000","00:01:24,879",2.879,bad idea. And I think you're going to,8,37
tx_007.srt,tx_007,37,"00:01:23,599","00:01:27,438",3.839,"like this, Brendan, because we are",6,34
tx_007.srt,tx_007,38,"00:01:24,879","00:01:29,438",4.559,pleased to be the first ever broadcast,7,38
tx_007.srt,tx_007,39,"00:01:27,438","00:01:31,999",4.561,outlet to present what I hope will be,8,37
tx_007.srt,tx_007,40,"00:01:29,438","00:01:34,798",5.36,many installments of our newest and most,7,40
tx_007.srt,tx_007,41,"00:01:32,000","00:01:37,040",5.04,patriotic Brendan Carr inspired segment.,5,40
tx_007.srt,tx_007,42,"00:01:34,799","00:01:39,999",5.2,It is called This Day in American,7,33
tx_007.srt,tx_007,43,"00:01:37,040","00:01:42,158",5.118,History. Federal Communications,3,31
tx_007.srt,tx_007,44,"00:01:40,000","00:01:46,320",6.32,Commission Chairman Brendan Carr and,5,36
tx_007.srt,tx_007,45,"00:01:42,159","00:01:50,479",8.32,Jimmy Kimmel Live present This Day in,7,37
tx_007.srt,tx_007,46,"00:01:46,319","00:01:52,798",6.479,"American History. February 23rd, 1940,",5,38
tx_007.srt,tx_007,47,"00:01:50,478","00:01:55,599",5.121,legendary folk musician Woody Guthrie,5,37
tx_007.srt,tx_007,48,"00:01:52,799","00:01:57,360",4.561,"writes This Land is Your Land, a song",8,37
tx_007.srt,tx_007,49,"00:01:55,599","00:01:59,919",4.32,that went on to become one of the most,9,38
tx_007.srt,tx_007,50,"00:01:57,359","00:02:01,998",4.639,enduring protest songs of all time.,6,35
tx_007.srt,tx_007,51,"00:01:59,920","00:02:04,078",4.158,Guthrie would later go on to write Old,8,38
tx_007.srt,tx_007,52,"00:02:02,000","00:02:06,879",4.879,"Man Trump, paying tribute to Donald",6,35
tx_007.srt,tx_007,53,"00:02:04,078","00:02:10,799",6.721,"Trump's racist father, Fred, who refused",6,40
tx_007.srt,tx_007,54,"00:02:06,879","00:02:12,318",5.439,"to rent to black people. February 23rd,",7,39
tx_007.srt,tx_007,55,"00:02:10,800","00:02:14,239",3.439,"1954,",1,5
tx_007.srt,tx_007,56,"00:02:12,318","00:02:16,558",4.24,children at Arsenal Elementary in,5,33
tx_007.srt,tx_007,57,"00:02:14,239","00:02:18,800",4.561,Pittsburgh received the first ever polio,6,40
tx_007.srt,tx_007,58,"00:02:16,560","00:02:21,840",5.28,"vaccine, a disease that along with",6,34
tx_007.srt,tx_007,59,"00:02:18,800","00:02:25,120",6.32,measles is making a comeback thanks to,7,38
tx_007.srt,tx_007,60,"00:02:21,840","00:02:27,759",5.919,Fred Trump's idiot son. And on February,7,39
tx_007.srt,tx_007,61,"00:02:25,120","00:02:30,560",5.44,"22nd, 1997,",2,11
tx_007.srt,tx_007,62,"00:02:27,759","00:02:33,598",5.839,"29 years from yesterday, Donald Trump",6,37
tx_007.srt,tx_007,63,"00:02:30,560","00:02:36,399",5.839,invited his favorite pedophile BFF Jeff,6,39
tx_007.srt,tx_007,64,"00:02:33,598","00:02:38,639",5.041,to his home to be photographed in a warm,9,40
tx_007.srt,tx_007,65,"00:02:36,400","00:02:40,959",4.559,embrace. What did they do after they,7,36
tx_007.srt,tx_007,66,"00:02:38,639","00:02:44,318",5.679,took this picture? That's their,5,31
tx_007.srt,tx_007,67,"00:02:40,959","00:02:47,920",6.961,wonderful secret. God bless America.,5,36
tx_007.srt,tx_007,68,"00:02:44,318","00:02:50,638",6.32,"Thanks for the inspiration, Brendan.",5,36
tx_007.srt,tx_007,69,"00:02:47,919","00:02:53,638",5.719,This has been this day in American,7,34
tx_007.srt,tx_007,70,"00:02:50,639","00:02:53,639",3.0,history.,1,8
tx_007.srt,tx_007,71,"00:02:54,239","00:02:58,800",4.561,I have to admit he's right. It was a,9,36
tx_007.srt,tx_007,72,"00:02:56,159","00:02:58,799",2.64,good idea.,2,10
tx_008.srt,tx_008,1,"00:00:00,160","00:00:03,278",3.118,"No, the RA but ratings have come down",8,37
tx_008.srt,tx_008,2,"00:00:01,679","00:00:03,200",1.521,across the board as a result of of,8,34
tx_008.srt,tx_008,3,"00:00:03,439","00:00:06,479",3.04,course people just don't watch nearly,6,37
tx_008.srt,tx_008,4,"00:00:04,879","00:00:07,999",3.12,like they did. I mean I can go back and,10,39
tx_008.srt,tx_008,5,"00:00:06,480","00:00:10,399",3.919,so can my colleagues to remembering,6,35
tx_008.srt,tx_008,6,"00:00:08,000","00:00:12,879",4.879,though the times of Johnny Carson. Now,7,38
